"Station","Position (geoJSON)","Fournisseur","date","Profondeur","Temp. de l'eau","Salinité","Pression","Densité","Fluorescence","Période de vague","Hauteur de vague moy.","Hauteur de vague max.","Courant - Vitesse (6m)","Courant-Direction(6m)","Vitesse du vent","Rafales","Direction du vent","Temp. air","Humidité","Précipitation","PAR","CDOM","Courant - Vitesse (0m)","Courant-Direction(0m)","Eau - pH","Eau - Rétrodiffusion"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T09:30Z[UTC]","","18.63","29.99","101.11","1024.06","0.5256","4.6","0.6","1.1","0.11","254.0","2.0","4.0","333.0","18.3","91.0","","2.70000005E15","0.905","0.3","208.0","","4.51E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T10:00Z[UTC]","","18.63","30.0","101.11","1024.07","0.5112","4.3","0.6","0.7","0.13","236.0","7.0","11.0","138.0","18.7","91.0","","6.4200001E15","0.9955","0.3","235.0","","4.55E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T10:30Z[UTC]","","18.73","30.01","101.11","1024.08","0.54","4.4","0.6","0.8","0.12","259.0","7.0","12.0","192.0","19.0","90.0","","4.44000002E15","0.9955","0.4","233.0","","4.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T11:00Z[UTC]","","18.74","30.0","101.11","1024.07","0.4752","4.1","0.7","1.0","0.11","247.0","24.0","30.0","164.0","19.0","90.0","","1.50000004E16","0.9955","0.3","265.0","","4.7E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T11:30Z[UTC]","","18.78","29.98","101.13","1024.06","0.4032","4.1","0.7","1.4","0.22","244.0","22.0","30.0","164.0","19.0","91.0","","2.77200002E16","0.9955","0.4","272.0","","4.56E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T12:00Z[UTC]","","18.7","29.97","101.15","1024.05","0.3168","4.0","0.8","1.3","0.24","263.0","15.0","21.0","201.0","19.1","94.0","","3.24000006E16","0.8145","0.4","297.0","","4.36E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T12:30Z[UTC]","","18.75","29.96","101.15","1024.04","0.3168","4.4","0.9","1.2","0.18","277.0","12.0","19.0","323.0","18.4","90.0","","3.7260001E16","0.905","0.4","282.0","","4.34E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T13:00Z[UTC]","","18.82","29.97","101.2","1024.05","0.3384","4.3","0.9","1.4","0.15","281.0","12.0","16.0","300.0","18.6","85.0","","3.20999993E16","0.9955","0.4","280.0","","4.58E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T13:30Z[UTC]","","18.9","29.96","101.2","1024.04","0.252","4.2","0.7","1.3","0.23","296.0","8.0","12.0","237.0","18.9","83.0","","5.7300001E16","0.9955","0.5","271.0","","4.49E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T14:00Z[UTC]","","19.03","29.96","101.2","1024.04","0.2448","4.5","1.0","1.7","0.22","288.0","14.0","20.0","235.0","18.9","86.0","","5.058E16","0.8145","0.4","270.0","","4.41E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T14:30Z[UTC]","","","","","","0.2376","","","","0.22","296.0","","","","","","","6.174E16","0.8145","0.0","","","4.3E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T15:00Z[UTC]","","","","","","0.2448","","","","0.23","292.0","","","","","","","6.654E16","0.905","0.0","","","4.34E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T15:30Z[UTC]","","","","","","0.2376","","","","0.21","304.0","","","","","","","7.29E16","0.905","0.0","","","4.26E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T16:00Z[UTC]","","","","","","0.3024","","","","0.21","290.0","","","","","","","3.6540001E16","0.905","0.0","","","4.21E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T16:30Z[UTC]","","","","","","0.252","","","","0.24","283.0","","","","","","","5.1959999E16","0.8145","0.0","","","4.21E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T17:00Z[UTC]","","","","","","0.2376","","","","0.19","284.0","","","","","","","6.5160001E16","0.8145","0.0","","","4.23E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T17:30Z[UTC]","","","","","","0.2376","","","","0.14","292.0","","","","","","","7.0859998E16","0.724","0.0","","","4.26E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T18:00Z[UTC]","","","","","","0.2376","","","","0.11","284.0","","","","","","","6.1619999E16","0.905","0.0","","","4.26E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T18:30Z[UTC]","","","","","","0.2736","","","","0.12","331.0","","","","","","","5.796E16","0.905","0.0","","","4.09E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T19:00Z[UTC]","","","","","","0.288","","","","0.12","291.0","","","","","","","5.3280001E16","0.905","0.0","","","4.13E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T19:30Z[UTC]","","","","","","0.3168","","","","0.09","308.0","","","","","","","4.7819998E16","0.8145","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T20:00Z[UTC]","","","","","","0.324","","","","0.07","304.0","","","","","","","4.2060001E16","0.905","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T20:30Z[UTC]","","","","","","0.3456","","","","0.06","329.0","","","","","","","3.58199993E16","0.905","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T21:00Z[UTC]","","","","","","0.3816","","","","0.05","344.0","","","","","","","2.826E16","0.9955","0.0","","","3.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T21:30Z[UTC]","","","","","","0.4464","","","","0.06","322.0","","","","","","","2.23800008E16","0.9955","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T22:00Z[UTC]","","","","","","0.5328","","","","0.06","285.0","","","","","","","1.35599999E16","0.905","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T22:30Z[UTC]","","","","","","0.5976","","","","0.11","283.0","","","","","","","8.8199999E15","0.905","0.0","","","4.04E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T23:00Z[UTC]","","","","","","0.5976","","","","0.12","286.0","","","","","","","2.45999996E15","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-01T23:30Z[UTC]","","","","","","0.54","","","","0.23","284.0","","","","","","","6.5999997E14","0.905","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T00:00Z[UTC]","","","","","","0.5328","","","","0.23","296.0","","","","","","","0.0","0.8145","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T00:30Z[UTC]","","","","","","0.5544","","","","0.25","298.0","","","","","","","","0.8145","0.0","","","4.08E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T01:00Z[UTC]","","","","","","0.5616","","","","0.35","289.0","","","","","","","","0.905","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T01:30Z[UTC]","","","","","","0.5616","","","","0.35","288.0","","","","","","","","0.9955","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T02:00Z[UTC]","","","","","","0.5616","","","","0.39","291.0","","","","","","","","0.905","0.0","","","4.11E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T02:30Z[UTC]","","","","","","0.5544","","","","0.46","292.0","","","","","","","","0.9955","0.0","","","4.21E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T03:00Z[UTC]","","","","","","0.5544","","","","0.45","288.0","","","","","","","","0.905","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T03:30Z[UTC]","","","","","","0.5472","","","","0.44","288.0","","","","","","","","0.905","0.0","","","4.17E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T04:00Z[UTC]","","","","","","0.5472","","","","0.51","290.0","","","","","","","","0.9955","0.0","","","4.4E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T04:30Z[UTC]","","","","","","0.54","","","","0.5","287.0","","","","","","","","0.905","0.0","","","4.28E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T05:00Z[UTC]","","","","","","0.5328","","","","0.49","281.0","","","","","","","","0.905","0.0","","","4.26E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T05:30Z[UTC]","","","","","","0.5472","","","","0.47","285.0","","","","","","","","0.9955","0.0","","","4.36E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T06:00Z[UTC]","","","","","","0.54","","","","0.28","286.0","","","","","","","","0.905","0.0","","","4.43E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T06:30Z[UTC]","","","","","","0.54","","","","0.2","270.0","","","","","","","","0.905","0.0","","","4.43E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T07:00Z[UTC]","","","","","","0.54","","","","0.16","271.0","","","","","","","","0.9955","0.0","","","4.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T07:30Z[UTC]","","","","","","0.5328","","","","0.1","264.0","","","","","","","","0.905","0.0","","","4.45E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T08:00Z[UTC]","","","","","","0.54","","","","0.07","217.0","","","","","","","","0.905","0.0","","","4.34E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T08:30Z[UTC]","","","","","","0.54","","","","0.1","215.0","","","","","","","1.20000002E14","0.905","0.0","","","4.24E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T09:00Z[UTC]","","","","","","0.5688","","","","0.13","224.0","","","","","","","1.26000006E15","0.905","0.0","","","4.28E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T09:30Z[UTC]","","","","","","0.576","","","","0.16","238.0","","","","","","","3.89999996E15","0.9955","0.0","","","4.36E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T10:00Z[UTC]","","","","","","0.5112","","","","0.09","229.0","","","","","","","9.8999995E15","0.905","0.0","","","4.13E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T10:30Z[UTC]","","","","","","0.4248","","","","0.08","246.0","","","","","","","1.794E16","0.905","0.0","","","4.08E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T11:00Z[UTC]","","","","","","0.36","","","","0.06","254.0","","","","","","","2.46000007E16","0.905","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T11:30Z[UTC]","","","","","","0.396","","","","0.08","272.0","","","","","","","2.1840001E16","0.8145","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T12:00Z[UTC]","","","","","","0.3168","","","","0.07","245.0","","","","","","","3.7499999E16","0.9955","0.0","","","3.85E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T12:30Z[UTC]","","","","","","0.3024","","","","0.09","240.0","","","","","","","4.3560001E16","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T13:00Z[UTC]","","","","","","0.2808","","","","0.15","246.0","","","","","","","4.8420001E16","0.905","0.0","","","3.78E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T13:30Z[UTC]","","","","","","0.2664","","","","0.18","259.0","","","","","","","5.424E16","0.905","0.0","","","3.81E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T14:00Z[UTC]","","","","","","0.2592","","","","0.27","264.0","","","","","","","5.9220001E16","0.905","0.0","","","3.78E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T14:30Z[UTC]","","","","","","0.252","","","","0.27","265.0","","","","","","","6.2699998E16","0.905","0.0","","","3.83E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T15:00Z[UTC]","","","","","","0.2376","","","","0.24","272.0","","","","","","","6.6059999E16","0.9955","0.0","","","3.83E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T15:30Z[UTC]","","","","","","0.2304","","","","0.24","281.0","","","","","","","6.7380001E16","0.9955","0.0","","","3.79E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T16:00Z[UTC]","","","","","","0.2304","","","","0.25","285.0","","","","","","","6.8279999E16","0.905","0.0","","","3.74E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T16:30Z[UTC]","","","","","","0.2304","","","","0.27","286.0","","","","","","","6.8100001E16","0.724","0.0","","","3.76E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T17:00Z[UTC]","","","","","","0.2376","","","","0.31","285.0","","","","","","","6.6600001E16","0.9955","0.0","","","3.79E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T17:30Z[UTC]","","","","","","0.2448","","","","0.36","278.0","","","","","","","6.4259999E16","0.905","0.0","","","3.83E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T18:00Z[UTC]","","","","","","0.252","","","","0.31","286.0","","","","","","","6.1020001E16","0.9955","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T18:30Z[UTC]","","","","","","0.2664","","","","0.33","291.0","","","","","","","5.6280002E16","1.086","0.0","","","3.85E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T19:00Z[UTC]","","","","","","0.2664","","","","0.27","306.0","","","","","","","5.1060001E16","0.9955","0.0","","","3.89E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T19:30Z[UTC]","","","","","","0.3024","","","","0.24","297.0","","","","","","","4.5299999E16","0.905","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T20:00Z[UTC]","","","","","","0.3384","","","","0.16","323.0","","","","","","","3.9659999E16","0.905","0.0","","","4.13E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T20:30Z[UTC]","","","","","","0.36","","","","0.12","291.0","","","","","","","3.24599992E16","0.905","0.0","","","5.26E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T21:00Z[UTC]","","","","","","0.4464","","","","0.16","285.0","","","","","","","2.67599999E16","0.8145","0.0","","","4.08E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T21:30Z[UTC]","","","","","","0.4968","","","","0.17","282.0","","","","","","","2.02199995E16","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T22:00Z[UTC]","","","","","","0.5184","","","","0.08","284.0","","","","","","","1.35599999E16","0.905","0.0","","","4.09E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T22:30Z[UTC]","","","","","","0.5544","","","","0.09","253.0","","","","","","","7.44E15","0.905","0.0","","","4.17E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T23:00Z[UTC]","","","","","","0.5616","","","","0.13","215.0","","","","","","","3.54000009E15","0.905","0.0","","","4.24E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-02T23:30Z[UTC]","","","","","","0.5256","","","","0.23","260.0","","","","","","","6.5999997E14","0.905","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T00:00Z[UTC]","","","","","","0.5184","","","","0.26","272.0","","","","","","","0.0","0.9955","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T00:30Z[UTC]","","","","","","0.54","","","","0.22","277.0","","","","","","","","0.905","0.0","","","3.91E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T01:00Z[UTC]","","","","","","0.5256","","","","0.42","282.0","","","","","","","","0.905","0.0","","","4.09E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T01:30Z[UTC]","","","","","","0.5328","","","","0.54","283.0","","","","","","","","0.905","0.0","","","4.11E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T02:00Z[UTC]","","","","","","0.5328","","","","0.52","284.0","","","","","","","","0.905","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T02:30Z[UTC]","","","","","","0.5256","","","","0.53","283.0","","","","","","","","0.905","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T03:00Z[UTC]","","","","","","0.5256","","","","0.56","286.0","","","","","","","","0.905","0.0","","","4.06E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T03:30Z[UTC]","","","","","","0.5256","","","","0.57","289.0","","","","","","","","0.905","0.0","","","3.96E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T04:00Z[UTC]","","","","","","0.5328","","","","0.55","291.0","","","","","","","","0.9955","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T04:30Z[UTC]","","","","","","0.5328","","","","0.43","289.0","","","","","","","","0.905","0.0","","","3.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T05:00Z[UTC]","","","","","","0.54","","","","0.46","288.0","","","","","","","","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T05:30Z[UTC]","","","","","","0.5472","","","","0.35","289.0","","","","","","","","0.905","0.0","","","3.93E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T06:00Z[UTC]","","","","","","0.5472","","","","0.29","290.0","","","","","","","","0.905","0.0","","","3.91E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T06:30Z[UTC]","","","","","","0.5544","","","","0.28","293.0","","","","","","","","0.905","0.0","","","3.96E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T07:00Z[UTC]","","","","","","0.5616","","","","0.23","285.0","","","","","","","","0.9955","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T07:30Z[UTC]","","","","","","0.5544","","","","0.28","286.0","","","","","","","","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T08:00Z[UTC]","","","","","","0.5472","","","","0.13","274.0","","","","","","","","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T08:30Z[UTC]","","","","","","0.5544","","","","0.17","281.0","","","","","","","1.20000002E14","0.905","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T09:00Z[UTC]","","","","","","0.5616","","","","0.14","277.0","","","","","","","1.73999997E15","0.8145","0.0","","","3.96E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T09:30Z[UTC]","","","","","","0.5832","","","","0.1","277.0","","","","","","","6.18E15","0.9955","0.0","","","4.0E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T10:00Z[UTC]","","","","","","0.5256","","","","0.11","276.0","","","","","","","1.20599997E16","0.905","0.0","","","4.08E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T10:30Z[UTC]","","","","","","0.432","","","","0.05","262.0","","","","","","","1.84200002E16","0.905","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T11:00Z[UTC]","","","","","","0.3672","","","","0.09","277.0","","","","","","","2.48999999E16","0.8145","0.0","","","3.98E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T11:30Z[UTC]","","","","","","0.324","","","","0.12","291.0","","","","","","","3.17399994E16","1.086","0.0","","","4.02E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T12:00Z[UTC]","","","","","","0.2952","","","","0.11","274.0","","","","","","","3.7439999E16","0.8145","0.0","","","3.91E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T12:30Z[UTC]","","","","","","0.2736","","","","0.08","268.0","","","","","","","4.3379999E16","0.905","0.0","","","3.83E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T13:00Z[UTC]","","","","","","0.2592","","","","0.08","254.0","","","","","","","4.944E16","0.8145","0.0","","","3.85E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T13:30Z[UTC]","","","","","","0.2448","","","","0.15","269.0","","","","","","","5.388E16","0.8145","0.0","","","3.85E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T14:00Z[UTC]","","","","","","0.2376","","","","0.18","277.0","","","","","","","5.9160001E16","0.8145","0.0","","","3.89E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T14:30Z[UTC]","","","","","","0.2376","","","","0.19","286.0","","","","","","","6.2880001E16","0.8145","0.0","","","3.87E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T15:00Z[UTC]","","","","","","0.2304","","","","0.22","284.0","","","","","","","6.5940002E16","0.8145","0.0","","","3.91E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T15:30Z[UTC]","","","","","","0.2376","","","","0.19","287.0","","","","","","","6.7619999E16","0.724","0.0","","","3.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T16:00Z[UTC]","","","","","","0.2376","","","","0.26","292.0","","","","","","","6.8220002E16","0.8145","0.0","","","3.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T16:30Z[UTC]","","","","","","0.2304","","","","0.22","287.0","","","","","","","6.7859998E16","0.9955","0.0","","","3.83E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2023-08-03T17:00Z[UTC]","","","","","","0.2448","","","","0.22","286.0","","","","","","","6.6419998E16","0.8145","0.0","","","3.83E-4"
