"Station","Position (geoJSON)","Fournisseur","date","Profondeur","Temp. de l'eau","Salinité","Pression","Densité","Fluorescence","Période de vague","Hauteur de vague moy.","Hauteur de vague max.","Courant - Vitesse (6m)","Courant-Direction(6m)","Vitesse du vent","Rafales","Direction du vent","Temp. air","Humidité","Précipitation","PAR","CDOM","Courant - Vitesse (0m)","Courant-Direction(0m)","Eau - pH","Eau - Rétrodiffusion"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T18:30Z[UTC]","","0.2","878.0","99.83","4.56","24.92","0.2808","4.73","","0.4","353.0","33.0","42.0","181.0","7.3","87.0","","","","0.0","0.9","3.493E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T19:00Z[UTC]","","0.2","751.0","99.840004","4.6","24.92","0.288","4.63","","0.4","7.0","31.0","41.0","188.0","7.4","86.0","","","","0.0","0.4","2.014E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T19:30Z[UTC]","","0.2","704.0","99.85","4.62","24.92","0.2952","4.54","","0.4","18.0","31.0","40.0","188.0","8.2","86.0","","","","0.0","1.1","2.459E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T20:00Z[UTC]","","0.2","670.0","99.86","4.62","24.92","0.288","4.54","","0.3","17.0","26.0","37.0","195.0","8.1","81.0","","","","0.0","0.4","2.103E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T20:30Z[UTC]","","0.2","675.0","99.87","4.62","24.92","0.3024","4.63","","0.4","25.0","29.0","36.0","233.0","8.9","75.0","","","","0.0","0.2","2.174E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T21:00Z[UTC]","","0.2","493.0","99.9","4.63","24.91","0.324","4.54","","0.5","40.0","30.0","39.0","228.0","8.8","74.0","","","","0.0","1.1","2.031E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T21:30Z[UTC]","","0.2","325.0","99.94","4.64","24.91","0.3744","4.63","","0.4","54.0","35.0","46.0","231.0","9.2","73.0","","","","0.0","0.6","2.121E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T22:00Z[UTC]","","0.2","131.0","99.979996","4.62","24.91","0.6552","4.73","","0.5","72.0","43.0","60.0","236.0","9.4","73.0","","","","0.0","0.1","2.548E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T22:30Z[UTC]","","0.2","122.0","100.009995","4.55","24.92","0.6552","4.73","","0.6","82.0","35.0","45.0","231.0","8.5","76.0","","","","0.0","0.2","2.459E-4","31.45"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T23:00Z[UTC]","","0.2","94.0","100.07","4.51","24.92","0.7632","4.73","","0.5","85.0","36.0","50.0","230.0","8.4","76.0","","","","0.0","0.9","2.121E-4","31.45"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-01T23:30Z[UTC]","","0.2","40.0","100.11","4.47","24.92","0.7992","4.73","","0.5","99.0","35.0","48.0","226.0","8.0","78.0","","","","0.0","1.4","2.691E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T00:00Z[UTC]","","0.0","4.0","100.18","4.42","24.92","0.6984","4.73","","0.5","96.0","32.0","44.0","236.0","7.9","78.0","","","","0.0","0.7","2.53E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T00:30Z[UTC]","","0.0","0.0","100.28","4.37","24.92","0.648","4.73","","0.5","104.0","27.0","37.0","226.0","7.7","78.0","","","","0.0","0.4","2.245E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T01:00Z[UTC]","","0.0","0.0","100.28","4.38","24.92","0.5112","4.82","","0.5","99.0","24.0","31.0","233.0","7.7","78.0","","","","0.0","0.6","1.996E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T01:30Z[UTC]","","0.0","0.0","100.39","4.46","24.91","0.4392","4.73","","0.6","109.0","32.0","42.0","235.0","7.6","79.0","","","","0.0","0.9","1.871E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T02:00Z[UTC]","","0.0","0.0","100.43","4.48","24.9","0.4104","4.73","","0.5","112.0","31.0","40.0","231.0","7.6","79.0","","","","0.0","0.4","1.889E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T02:30Z[UTC]","","0.0","0.0","100.47","4.47","24.9","0.4032","4.73","","0.5","125.0","30.0","42.0","230.0","7.3","79.0","","","","0.0","0.6","1.978E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T03:00Z[UTC]","","0.0","0.0","100.47","4.49","24.9","0.4104","4.82","","0.4","129.0","32.0","41.0","222.0","7.3","79.0","","","","0.0","0.4","1.871E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T03:30Z[UTC]","","0.0","0.0","100.490005","4.5","24.9","0.4248","4.82","","0.4","142.0","32.0","45.0","211.0","7.2","81.0","","","","0.0","0.8","1.835E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T04:00Z[UTC]","","0.0","0.0","100.490005","4.51","24.9","0.4104","4.82","","0.3","154.0","36.0","46.0","219.0","7.2","81.0","","","","0.0","0.6","1.746E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T04:30Z[UTC]","","0.0","0.0","100.54","4.52","24.91","0.396","4.73","","0.3","130.0","35.0","46.0","221.0","7.5","80.0","","","","0.0","0.8","1.871E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T05:00Z[UTC]","","0.0","0.0","100.54","4.54","24.9","0.3744","4.73","","0.1","116.0","37.0","48.0","225.0","7.5","80.0","","","","0.0","0.9","1.8E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T05:30Z[UTC]","","0.0","0.0","100.54","4.53","24.91","0.3888","4.73","","0.2","17.0","35.0","47.0","229.0","7.5","80.0","","","","1.0","0.3","1.818E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T06:00Z[UTC]","","0.0","0.0","100.64","4.51","24.9","0.4104","4.82","","0.3","355.0","35.0","48.0","223.0","7.3","81.0","","","","0.0","0.5","1.996E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T06:30Z[UTC]","","0.0","0.0","100.659996","4.49","24.9","0.4248","4.82","","0.4","341.0","36.0","48.0","223.0","7.1","81.0","","","","1.0","0.5","2.031E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T07:00Z[UTC]","","0.0","0.0","100.659996","4.47","24.9","0.4464","4.82","","0.4","353.0","34.0","46.0","225.0","7.1","81.0","","","","1.0","0.6","2.192E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T07:30Z[UTC]","","0.0","0.0","100.7","4.46","24.9","0.4392","4.91","","0.4","335.0","35.0","47.0","225.0","7.2","79.0","","","","1.0","1.8","2.602E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T08:00Z[UTC]","","0.0","1.0","100.759995","4.46","24.9","0.4536","4.91","","0.5","345.0","35.0","46.0","229.0","7.3","78.0","","","","1.0","0.8","2.174E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T08:30Z[UTC]","","0.0","11.0","100.79","4.46","24.91","0.4608","5.01","","0.6","343.0","36.0","47.0","219.0","7.3","78.0","","","","1.0","0.4","2.691E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T09:00Z[UTC]","","0.0","33.0","100.8","4.41","24.92","0.6768","4.91","","0.5","348.0","35.0","48.0","222.0","7.5","77.0","","","","1.0","0.5","2.334E-4","31.45"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T09:30Z[UTC]","","0.0","122.0","100.840004","4.46","24.92","0.6624","4.73","","0.5","358.0","34.0","51.0","225.0","7.6","78.0","","","","1.0","0.8","2.228E-4","31.45"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T10:00Z[UTC]","","0.0","201.0","100.85","4.52","24.93","0.5256","4.63","","0.6","14.0","36.0","47.0","227.0","7.5","78.0","","","","1.0","0.5","2.299E-4","31.46"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T10:30Z[UTC]","","0.0","323.0","100.89","4.58","24.93","0.4032","4.63","","0.5","5.0","36.0","63.0","229.0","7.4","78.0","","","","0.0","0.3","2.21E-4","31.47"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T11:00Z[UTC]","","0.0","448.0","100.93","4.6","24.93","0.3672","4.73","","0.4","32.0","37.0","54.0","230.0","7.4","78.0","","","","0.0","0.3","2.174E-4","31.48"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T11:30Z[UTC]","","0.0","532.0","100.97","4.61","24.9","0.3744","4.63","","0.4","45.0","35.0","45.0","233.0","7.3","78.0","","","","0.0","0.4","2.477E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T12:00Z[UTC]","","0.0","671.0","101.009995","4.61","24.93","0.3528","4.73","","0.5","58.0","36.0","50.0","231.0","7.2","79.0","","","","0.0","0.3","3.136E-4","31.48"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T12:30Z[UTC]","","0.0","689.0","101.009995","4.56","24.92","0.3456","4.73","","0.5","73.0","37.0","46.0","227.0","7.2","79.0","","","","0.0","0.7","2.156E-4","31.47"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T13:00Z[UTC]","","0.0","790.0","101.06","4.5","24.92","0.3096","4.73","","0.6","86.0","33.0","48.0","224.0","7.0","80.0","","","","0.0","0.6","2.299E-4","31.45"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T13:30Z[UTC]","","0.0","983.0","101.06","4.53","24.91","0.2376","4.63","","0.5","89.0","35.0","46.0","227.0","7.0","80.0","","","","0.0","0.2","2.121E-4","31.44"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T14:00Z[UTC]","","0.0","969.0","101.12","4.54","24.9","0.2016","4.73","","0.6","109.0","31.0","42.0","232.0","7.1","79.0","","","","0.0","0.4","2.067E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T14:30Z[UTC]","","0.0","1061.0","101.12","4.54","24.9","0.2016","4.73","","0.6","104.0","31.0","40.0","226.0","6.9","80.0","","","","0.0","0.7","1.996E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T15:00Z[UTC]","","0.0","1125.0","101.14","4.53","24.9","0.2016","4.73","","0.7","113.0","28.0","40.0","210.0","6.7","80.0","","","","0.0","0.6","1.889E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T15:30Z[UTC]","","0.0","1124.0","101.14","4.55","24.9","0.1872","4.73","","0.6","117.0","29.0","37.0","220.0","6.8","80.0","","","","0.0","0.7","1.764E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T16:00Z[UTC]","","0.0","1149.0","101.14","4.65","24.88","0.1872","4.63","","0.6","119.0","23.0","31.0","203.0","6.8","80.0","","","","0.0","0.7","1.871E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T16:30Z[UTC]","","0.0","1136.0","101.17","4.71","24.88","0.1872","4.63","","0.5","132.0","28.0","37.0","204.0","6.8","81.0","","","","0.0","0.7","1.675E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T17:00Z[UTC]","","0.0","1047.0","101.159996","4.72","24.88","0.2088","4.63","","0.5","139.0","25.0","34.0","200.0","6.8","80.0","","","","0.0","0.4","1.746E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T17:30Z[UTC]","","0.0","975.0","101.159996","4.71","24.87","0.2232","4.63","","0.4","124.0","25.0","33.0","207.0","7.0","80.0","","","","0.0","0.4","1.764E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T18:00Z[UTC]","","0.0","915.0","101.17","4.7","24.87","0.2304","4.73","","0.4","117.0","22.0","30.0","199.0","6.9","80.0","","","","0.0","0.4","1.729E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T18:30Z[UTC]","","0.0","835.0","101.17","4.75","24.87","0.2304","4.63","","0.2","160.0","20.0","29.0","205.0","6.9","80.0","","","","0.0","0.3","1.746E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T19:00Z[UTC]","","0.0","795.0","101.19","4.72","24.86","0.216","4.63","","0.2","163.0","20.0","29.0","207.0","6.8","81.0","","","","0.0","0.3","1.693E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T19:30Z[UTC]","","0.0","480.0","101.2","4.71","24.87","0.2592","4.63","","0.2","158.0","18.0","24.0","184.0","7.3","78.0","","","","0.0","0.5","1.639E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T20:00Z[UTC]","","0.0","360.0","101.22","4.72","24.87","0.3024","4.63","","0.2","147.0","21.0","31.0","164.0","6.6","81.0","","","","0.0","0.5","1.8E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T20:30Z[UTC]","","0.0","304.0","101.22","4.72","24.87","0.3456","4.63","","0.2","96.0","24.0","33.0","162.0","6.7","82.0","","","","0.0","0.6","1.657E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T21:00Z[UTC]","","0.0","221.0","101.240005","4.73","24.87","0.3888","4.63","","0.2","312.0","24.0","37.0","163.0","6.5","83.0","","","","0.0","0.7","1.746E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T21:30Z[UTC]","","0.0","237.0","101.240005","4.74","24.87","0.3888","4.63","","0.2","313.0","25.0","32.0","174.0","6.5","83.0","","","","0.0","0.4","1.764E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T22:00Z[UTC]","","0.0","306.0","101.240005","4.77","24.86","0.3888","4.63","","0.3","328.0","26.0","36.0","168.0","6.6","83.0","","","","0.0","0.2","1.8E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T22:30Z[UTC]","","0.0","202.0","101.259995","4.8","24.86","0.4752","4.63","","0.3","319.0","23.0","31.0","165.0","6.5","83.0","","","","0.0","0.4","1.925E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T23:00Z[UTC]","","0.0","92.0","101.259995","4.82","24.86","0.576","4.63","","0.4","312.0","26.0","34.0","170.0","6.5","83.0","","","","0.0","0.2","1.907E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-02T23:30Z[UTC]","","0.0","39.0","101.25","4.84","24.86","0.54","4.63","","0.4","334.0","26.0","35.0","168.0","6.6","83.0","","","","0.0","0.7","1.8E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T00:00Z[UTC]","","0.0","3.0","101.29","4.81","24.87","0.4536","4.63","","0.4","339.0","28.0","37.0","177.0","6.6","83.0","","","","0.0","0.4","1.782E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T00:30Z[UTC]","","0.0","0.0","101.32","4.8","24.87","0.4392","4.63","","0.4","351.0","25.0","36.0","183.0","7.0","81.0","","","","0.0","0.4","1.942E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T01:00Z[UTC]","","0.0","0.0","101.35","4.75","24.87","0.4536","4.73","","0.6","5.0","18.0","26.0","216.0","8.1","76.0","","","","0.0","0.4","1.818E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T01:30Z[UTC]","","0.0","0.0","101.35","4.74","24.87","0.4536","4.63","","0.4","17.0","21.0","26.0","234.0","8.1","76.0","","","","0.0","1.3","1.871E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T02:00Z[UTC]","","0.0","0.0","101.37","4.73","24.88","0.4752","4.73","","0.4","30.0","22.0","29.0","204.0","7.2","79.0","","","","0.0","0.9","2.121E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T02:30Z[UTC]","","0.0","0.0","101.37","4.76","24.87","0.4752","4.73","","0.5","39.0","28.0","38.0","242.0","7.7","77.0","","","","1.0","0.2","1.907E-4","31.43"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T03:00Z[UTC]","","0.0","0.0","101.39","4.77","24.87","0.4896","4.73","","0.4","56.0","24.0","32.0","231.0","7.3","78.0","","","","0.0","0.7","1.871E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T03:30Z[UTC]","","0.0","0.0","101.39","4.74","24.87","0.5184","4.73","","0.5","52.0","26.0","34.0","236.0","7.3","78.0","","","","0.0","0.5","1.925E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T04:00Z[UTC]","","0.0","0.0","101.4","4.72","24.87","0.5256","4.73","","0.5","62.0","25.0","35.0","244.0","7.6","80.0","","","","0.0","1.2","2.334E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T04:30Z[UTC]","","0.0","0.0","101.4","4.71","24.87","0.576","4.82","","0.6","61.0","27.0","34.0","236.0","7.6","80.0","","","","0.0","0.8","2.156E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T05:00Z[UTC]","","0.0","0.0","101.409996","4.74","24.87","0.5976","4.82","","0.5","74.0","24.0","32.0","240.0","7.8","80.0","","","","0.0","0.5","1.996E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T05:30Z[UTC]","","0.0","0.0","101.42","4.75","24.87","0.6192","4.82","","0.4","69.0","23.0","31.0","224.0","7.1","82.0","","","","0.0","0.8","2.192E-4","31.42"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T06:00Z[UTC]","","0.0","0.0","101.43","4.74","24.87","0.6264","4.82","","0.5","82.0","22.0","31.0","235.0","7.0","82.0","","","","0.0","0.0","2.031E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T06:30Z[UTC]","","0.0","0.0","101.43","4.73","24.86","0.612","4.82","","0.4","82.0","26.0","34.0","247.0","7.0","82.0","","","","0.0","0.4","2.174E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T07:00Z[UTC]","","0.0","0.0","101.42","4.69","24.87","0.6264","4.82","","0.5","83.0","20.0","29.0","243.0","6.6","82.0","","","","0.0","0.7","2.441E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T07:30Z[UTC]","","0.0","0.0","101.42","4.67","24.87","0.6264","4.91","","0.3","98.0","21.0","29.0","242.0","6.6","82.0","","","","0.0","0.7","1.996E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T08:00Z[UTC]","","0.0","2.0","101.479996","4.66","24.87","0.6048","4.91","","0.2","102.0","19.0","26.0","228.0","6.6","81.0","","","","0.0","0.3","2.299E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T08:30Z[UTC]","","0.0","27.0","101.509995","4.64","24.87","0.5832","4.91","","0.2","111.0","15.0","22.0","222.0","6.1","84.0","","","","0.0","0.2","1.96E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T09:00Z[UTC]","","0.0","93.0","101.56","4.62","24.87","0.5472","4.73","","0.2","114.0","17.0","24.0","223.0","6.1","84.0","","","","0.0","0.4","1.729E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T09:30Z[UTC]","","0.0","181.0","101.56","4.61","24.87","0.4608","4.63","","0.1","85.0","16.0","24.0","211.0","6.1","84.0","","","","0.0","0.4","1.782E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T10:00Z[UTC]","","0.0","265.0","101.63","4.61","24.87","0.3816","4.73","","0.1","43.0","18.0","25.0","203.0","6.3","83.0","","","","0.0","0.5","1.693E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T10:30Z[UTC]","","0.0","359.0","101.63","4.62","24.87","0.324","4.73","","0.1","233.0","17.0","24.0","231.0","6.3","83.0","","","","0.0","0.4","1.746E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T11:00Z[UTC]","","0.0","514.0","101.65","4.65","24.87","0.2736","4.63","","0.1","225.0","19.0","27.0","233.0","6.6","83.0","","","","0.0","0.3","1.8E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T11:30Z[UTC]","","0.0","625.0","101.659996","4.68","24.87","0.2592","4.63","","0.1","235.0","20.0","27.0","223.0","6.5","83.0","","","","0.0","0.4","1.782E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T12:00Z[UTC]","","0.0","737.0","101.68","4.7","24.86","0.2592","4.73","","0.1","226.0","20.0","27.0","232.0","6.4","83.0","","","","0.0","0.7","1.8E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T12:30Z[UTC]","","0.0","808.0","101.71","4.75","24.86","0.252","4.63","","0.2","260.0","20.0","27.0","237.0","6.4","84.0","","","","1.0","0.6","1.853E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T13:00Z[UTC]","","0.0","893.0","101.729996","4.78","24.86","0.2448","4.63","","0.1","310.0","19.0","27.0","247.0","6.5","84.0","","","","0.0","0.9","1.925E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T13:30Z[UTC]","","0.0","928.0","101.729996","4.83","24.85","0.2376","4.54","","0.0","39.0","19.0","25.0","238.0","6.5","84.0","","","","0.0","0.2","1.8E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T14:00Z[UTC]","","0.0","1022.0","101.770004","4.84","24.85","0.2304","4.63","","0.1","314.0","16.0","22.0","220.0","6.3","84.0","","","","0.0","0.2","1.889E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T14:30Z[UTC]","","0.0","1088.0","101.8","4.94","24.84","0.216","4.63","","0.1","31.0","18.0","26.0","216.0","6.4","84.0","","","","0.0","0.6","1.96E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T15:00Z[UTC]","","0.0","1146.0","101.82","4.95","24.84","0.216","4.54","","0.1","23.0","20.0","26.0","225.0","6.4","84.0","","","","0.0","0.3","1.96E-4","31.41"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-03T15:30Z[UTC]","","0.0","1207.0","101.81","4.98","24.83","0.2088","4.63","","0.2","42.0","21.0","29.0","238.0","6.5","84.0","","","","0.0","0.9","1.907E-4","31.41"
